user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-22 01:23:43,2013-01-21,train,92_5
92,5106,7,Clothing Store,40.719942715343024,-74.00254086221508,2013-01-24 14:03:57,2013-01-21,train,92_5
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-25 11:33:21,2013-01-21,train,92_5
92,479,265,Mall,40.73405557647634,-73.87084722518921,2013-01-25 14:34:49,2013-01-21,train,92_5
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-27 03:21:19,2013-01-21,train,92_5
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-27 17:51:48,2013-01-21,train,92_5
891,4151,281,Residential Building (Apartment / Condo),40.7377305385127,-73.78731730034676,2013-01-21 22:10:14,2013-01-21,train,891_4
891,4151,281,Residential Building (Apartment / Condo),40.7377305385127,-73.78731730034676,2013-01-25 01:13:53,2013-01-21,train,891_4
891,4151,281,Residential Building (Apartment / Condo),40.7377305385127,-73.78731730034676,2013-01-27 20:14:52,2013-01-21,train,891_4
914,3315,301,Neighborhood,40.76203225371199,-73.98515224456787,2013-01-21 08:57:57,2013-01-21,train,914_3
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-21 09:02:55,2013-01-21,train,914_3
914,625,122,Plaza,40.756489872673846,-73.98626804351807,2013-01-21 18:45:29,2013-01-21,train,914_3
914,3565,317,City,40.75990312387116,-73.98034572601317,2013-01-24 13:34:41,2013-01-21,train,914_3
914,2011,301,Neighborhood,40.74831361076324,-73.98822069168091,2013-01-24 14:10:27,2013-01-21,train,914_3
914,748,33,Korean Restaurant,40.74760293839914,-73.98625987220174,2013-01-24 14:11:25,2013-01-21,train,914_3
914,2682,257,Road,40.757895828322525,-73.97765278816223,2013-01-24 15:19:12,2013-01-21,train,914_3
914,480,78,Library,40.753271503883234,-73.9822769165039,2013-01-24 15:20:18,2013-01-21,train,914_3
914,2682,257,Road,40.757895828322525,-73.97765278816223,2013-01-24 17:14:35,2013-01-21,train,914_3
914,1765,35,Bookstore,40.75589879828258,-73.9792121911996,2013-01-24 17:15:23,2013-01-21,train,914_3
914,192,121,Park,40.73528249691621,-73.99040315158283,2013-01-24 18:48:03,2013-01-21,train,914_3
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-25 12:06:02,2013-01-21,train,914_3
914,3474,257,Road,40.75719227749092,-73.99042063736837,2013-01-25 15:12:25,2013-01-21,train,914_3
914,4985,130,Burger Joint,40.75702324096167,-73.9894392788162,2013-01-25 15:13:22,2013-01-21,train,914_3
914,2562,301,Neighborhood,40.71594005221216,-73.98682594299316,2013-01-26 01:45:19,2013-01-21,train,914_3
914,2918,301,Neighborhood,40.79357113982765,-73.94451141357422,2013-01-26 04:19:55,2013-01-21,train,914_3
914,339,159,Art Museum,40.778936659294864,-73.96229820007625,2013-01-26 15:42:25,2013-01-21,train,914_3
914,2869,301,Neighborhood,40.77352187640244,-73.95678520202637,2013-01-26 16:59:39,2013-01-21,train,914_3
914,3315,301,Neighborhood,40.76203225371199,-73.98515224456787,2013-01-27 16:18:43,2013-01-21,train,914_3
