user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
0,565,310,Concert Hall,40.76950686568525,-73.99265306590263,2012-06-08 20:39:53,2012-06-04,train,0_5
0,3730,255,Flea Market,40.72059136642329,-73.96331906318665,2012-06-10 15:44:25,2012-06-04,train,0_5
0,570,39,Beer Garden,40.71653437713537,-73.96144836446048,2012-06-10 16:07:53,2012-06-04,train,0_5
0,3530,133,Hot Dog Joint,40.717006,-73.956565,2012-06-10 19:18:56,2012-06-04,train,0_5
1,1247,35,Bookstore,40.73316247409845,-73.99104044018358,2012-06-04 20:06:08,2012-06-04,train,1_6
1,2960,95,Chinese Restaurant,40.72770626274386,-73.985601,2012-06-04 20:20:08,2012-06-04,train,1_6
1,3858,117,Other Great Outdoors,40.7721081261999,-73.97590398788452,2012-06-09 15:49:40,2012-06-04,train,1_6
1,2712,121,Park,40.8605409907872,-73.93363134709895,2012-06-09 20:08:46,2012-06-04,train,1_6
1,1334,222,Coffee Shop,40.73500513446808,-73.99326138382618,2012-06-10 18:12:51,2012-06-04,train,1_6
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-04 08:12:53,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-04 17:40:39,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-05 08:14:18,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-05 08:36:14,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-06 08:36:25,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-06 16:56:21,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-06 17:40:37,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-07 08:11:40,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-07 08:36:47,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-08 08:12:09,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-08 08:32:20,2012-06-04,train,3_9
3,357,70,Train Station,40.750794799423865,-73.99357639021292,2012-06-08 17:03:03,2012-06-04,train,3_9
3,1002,70,Train Station,40.69902344282463,-73.81001472473143,2012-06-08 17:40:07,2012-06-04,train,3_9
3,190,157,Stadium,40.82827721161922,-73.92655344439045,2012-06-09 20:26:03,2012-06-04,train,3_9
4,1662,159,Art Museum,40.761396839012,-73.97698574930376,2012-06-04 19:16:16,2012-06-04,train,4_9
4,1897,138,Gym / Fitness Center,40.74667352978544,-73.98154231629059,2012-06-06 20:06:58,2012-06-04,train,4_9
4,652,260,Food & Drink Shop,40.73652697126574,-73.9905595779419,2012-06-09 15:57:52,2012-06-04,train,4_9
4,1897,138,Gym / Fitness Center,40.74667352978544,-73.98154231629059,2012-06-10 08:38:49,2012-06-04,train,4_9
5,3910,6,Home (private),40.89859144490384,-73.84778739924586,2012-06-04 20:09:08,2012-06-04,train,5_7
5,2512,83,Church,40.73906330729812,-73.98695468902588,2012-06-07 18:43:28,2012-06-04,train,5_7
5,953,55,Bar,40.71581961178149,-74.00887039064251,2012-06-07 21:03:53,2012-06-04,train,5_7
5,3910,6,Home (private),40.89859144490384,-73.84778739924586,2012-06-08 19:35:53,2012-06-04,train,5_7
5,2512,83,Church,40.73906330729812,-73.98695468902588,2012-06-10 16:18:12,2012-06-04,train,5_7
6,2509,26,Drugstore / Pharmacy,40.71292912879564,-73.87201398611069,2012-06-04 20:33:30,2012-06-04,train,6_5
6,1477,317,City,40.71421605600625,-74.00596618652344,2012-06-06 20:41:09,2012-06-04,train,6_5
6,2841,96,Deli / Bodega,40.68333888766148,-73.8835839760955,2012-06-06 20:41:21,2012-06-04,train,6_5
6,1477,317,City,40.71421605600625,-74.00596618652344,2012-06-09 13:41:36,2012-06-04,train,6_5
6,4441,6,Home (private),40.71448092304508,-73.87130987645999,2012-06-10 01:40:15,2012-06-04,train,6_5
6,2509,26,Drugstore / Pharmacy,40.71292912879564,-73.87201398611069,2012-06-10 21:46:10,2012-06-04,train,6_5
7,3779,136,Office,40.65899161720216,-73.91504808976158,2012-06-04 00:05:55,2012-06-04,train,7_6
7,3724,6,Home (private),40.68499608789172,-73.94186034276925,2012-06-07 00:21:58,2012-06-04,train,7_6
7,3724,6,Home (private),40.68499608789172,-73.94186034276925,2012-06-08 23:25:43,2012-06-04,train,7_6
7,1667,42,Food & Drink Shop,40.67995491454707,-73.94446358321665,2012-06-09 22:21:07,2012-06-04,train,7_6
7,3779,136,Office,40.65899161720216,-73.91504808976158,2012-06-10 00:04:15,2012-06-04,train,7_6
7,3928,301,Neighborhood,40.66487975046727,-73.90974892387065,2012-06-10 00:04:50,2012-06-04,train,7_6
7,2699,122,Plaza,40.6319874314515,-73.94709261961549,2012-06-10 15:27:23,2012-06-04,train,7_6
8,2586,197,Sandwich Place,40.72495970633984,-73.9949887666545,2012-06-06 12:52:59,2012-06-04,train,8_6
8,1376,137,Gym / Fitness Center,40.72506320386107,-73.9960045293561,2012-06-06 13:31:45,2012-06-04,train,8_6
8,1376,137,Gym / Fitness Center,40.72506320386107,-73.9960045293561,2012-06-07 14:36:53,2012-06-04,train,8_6
8,4495,197,Sandwich Place,40.753041896907845,-73.9890719854358,2012-06-07 19:46:21,2012-06-04,train,8_6
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-06-08 19:59:28,2012-06-04,train,9_8
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-06-08 20:00:00,2012-06-04,train,9_8
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-06-08 20:03:03,2012-06-04,train,9_8
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-06-09 00:08:08,2012-06-04,train,9_8
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-06-09 00:08:33,2012-06-04,train,9_8
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-06-10 00:17:24,2012-06-04,train,9_8
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-06-10 00:17:42,2012-06-04,train,9_8
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-06-10 08:43:57,2012-06-04,train,9_8
10,665,138,Gym / Fitness Center,40.73448312627058,-73.98823409478094,2012-06-04 20:08:51,2012-06-04,train,10_8
10,2787,37,Bar,40.729395470403695,-73.98717237876596,2012-06-08 21:35:40,2012-06-04,train,10_8
10,49,37,Bar,40.729616590845886,-73.98979783058167,2012-06-09 21:31:35,2012-06-04,train,10_8
10,691,37,Bar,40.77138107266706,-73.95646042374283,2012-06-10 00:07:22,2012-06-04,train,10_8
10,178,220,BBQ Joint,40.772301,-73.955844,2012-06-10 01:06:00,2012-06-04,train,10_8
10,4967,220,BBQ Joint,40.7418112381317,-73.98826278972687,2012-06-10 15:18:06,2012-06-04,train,10_8
10,121,47,Bar,40.75290467304416,-73.97297925477788,2012-06-10 17:31:44,2012-06-04,train,10_8
10,4596,99,Thai Restaurant,40.76275282248875,-73.9894392788162,2012-06-10 19:36:57,2012-06-04,train,10_8
11,4960,281,Residential Building (Apartment / Condo),40.731154,-73.860719,2012-06-04 21:59:10,2012-06-04,train,11_0
11,3403,134,Event Space,40.756083521571824,-73.98951888084412,2012-06-05 10:51:27,2012-06-04,train,11_0
