user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
6,1477,317,City,40.71421605600625,-74.00596618652344,2012-07-09 19:36:33,2012-07-09,train,6_7
6,2841,96,Deli / Bodega,40.68333888766148,-73.8835839760955,2012-07-09 19:36:41,2012-07-09,train,6_7
6,2509,26,Drugstore / Pharmacy,40.71292912879564,-73.87201398611069,2012-07-11 21:02:50,2012-07-09,train,6_7
6,2841,96,Deli / Bodega,40.68333888766148,-73.8835839760955,2012-07-12 20:58:46,2012-07-09,train,6_7
8,2585,42,Food & Drink Shop,40.76633906356843,-74.21865463256836,2012-07-09 19:19:10,2012-07-09,train,8_9
8,3965,31,Bar,40.751290355549706,-73.99234890621727,2012-07-12 22:19:53,2012-07-09,train,8_9
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-09 19:29:55,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-09 19:30:19,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-09 19:31:02,2012-07-09,train,9_13
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-07-09 19:31:28,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-10 19:50:45,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-10 19:51:44,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-10 19:52:27,2012-07-09,train,9_13
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-07-10 19:53:24,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-10 19:53:53,2012-07-09,train,9_13
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-07-10 19:54:26,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-11 22:44:54,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-11 22:45:51,2012-07-09,train,9_13
9,3845,274,Fried Chicken Joint,40.687945,-73.944785,2012-07-11 22:47:42,2012-07-09,train,9_13
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-07-11 22:47:58,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-12 03:39:15,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-12 03:40:08,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-12 03:40:32,2012-07-09,train,9_13
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-07-12 03:44:01,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-12 20:56:42,2012-07-09,train,9_13
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-07-12 20:57:32,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-12 20:58:03,2012-07-09,train,9_13
9,4772,281,Residential Building (Apartment / Condo),40.68610405768023,-73.94382640962873,2012-07-12 20:59:06,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-13 15:53:30,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-13 15:53:58,2012-07-09,train,9_13
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-07-14 00:52:54,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-14 00:53:30,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-14 00:54:17,2012-07-09,train,9_13
9,3777,301,Neighborhood,40.6826899486852,-73.93173693518101,2012-07-14 01:27:14,2012-07-09,train,9_13
9,4848,6,Home (private),40.68499608789172,-73.94186034276925,2012-07-15 21:21:08,2012-07-09,train,9_13
9,4845,96,Deli / Bodega,40.68614152063403,-73.94364845987359,2012-07-15 21:21:48,2012-07-09,train,9_13
10,665,138,Gym / Fitness Center,40.73448312627058,-73.98823409478094,2012-07-10 19:17:31,2012-07-09,train,10_12
10,665,138,Gym / Fitness Center,40.73448312627058,-73.98823409478094,2012-07-11 19:18:37,2012-07-09,train,10_12
10,665,138,Gym / Fitness Center,40.73448312627058,-73.98823409478094,2012-07-13 17:51:07,2012-07-09,train,10_12
10,167,37,Bar,40.7442843333705,-74.00648321322095,2012-07-15 13:36:42,2012-07-09,train,10_12
12,1922,158,Comedy Club,40.757995572948985,-73.98953110205146,2012-07-09 10:16:15,2012-07-09,train,12_13
12,269,52,Bar,40.71911589671352,-74.00343033714941,2012-07-10 23:17:19,2012-07-09,train,12_13
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-09 09:15:25,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-10 17:22:58,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-11 09:10:16,2012-07-09,train,15_12
15,3639,61,Office,40.70224443617512,-74.01071906089783,2012-07-11 09:26:51,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-11 18:06:20,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-12 09:26:52,2012-07-09,train,15_12
15,3639,61,Office,40.70224443617512,-74.01071906089783,2012-07-12 09:32:42,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-12 17:14:11,2012-07-09,train,15_12
15,3639,61,Office,40.70224443617512,-74.01071906089783,2012-07-13 09:37:28,2012-07-09,train,15_12
15,1492,76,Ferry,40.70325299803113,-74.00609493255615,2012-07-13 18:28:50,2012-07-09,train,15_12
16,987,257,Road,40.76117085825042,-74.01128768920898,2012-07-10 19:37:23,2012-07-09,train,16_11
16,2068,138,Gym / Fitness Center,40.70257473392312,-73.8189978337963,2012-07-11 15:53:30,2012-07-09,train,16_11
16,3130,301,Neighborhood,40.76487640472523,-73.81782531738281,2012-07-11 23:38:27,2012-07-09,train,16_11
16,4480,6,Home (private),40.73569746375886,-73.81249842275241,2012-07-12 10:01:52,2012-07-09,train,16_11
16,3130,301,Neighborhood,40.76487640472523,-73.81782531738281,2012-07-12 15:24:07,2012-07-09,train,16_11
16,4480,6,Home (private),40.73569746375886,-73.81249842275241,2012-07-15 17:43:50,2012-07-09,train,16_11
17,2589,301,Neighborhood,40.718477172979526,-74.00781154632568,2012-07-12 09:50:35,2012-07-09,train,17_10
17,2153,301,Neighborhood,40.728596,-73.98936,2012-07-12 18:11:25,2012-07-09,train,17_10
18,957,138,Gym / Fitness Center,40.76396628964295,-73.915114402771,2012-07-11 10:30:13,2012-07-09,train,18_9
18,830,37,Bar,40.73743415035814,-73.99128147407096,2012-07-13 20:35:46,2012-07-09,train,18_9
20,4113,6,Home (private),40.93190933538416,-74.01238511084367,2012-07-09 15:19:56,2012-07-09,train,20_13
20,4113,6,Home (private),40.93190933538416,-74.01238511084367,2012-07-09 20:13:07,2012-07-09,train,20_13
