user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
48,3150,91,High School,40.696831359771984,-73.71837827446055,2013-01-07 06:27:30,2013-01-07,train,48_1
48,2708,240,Airport,40.69881195801446,-73.8087272644043,2013-01-07 06:28:01,2013-01-07,train,48_1
48,1972,222,Coffee Shop,40.75660642282902,-73.98627135029868,2013-01-07 13:14:06,2013-01-07,train,48_1
48,3975,232,Music Venue,40.69965766695552,-73.72302743158995,2013-01-07 18:19:49,2013-01-07,train,48_1
48,4174,301,Neighborhood,40.7028899754535,-73.79621018803348,2013-01-07 18:20:17,2013-01-07,train,48_1
48,2951,34,Gas Station / Garage,40.70913584192371,-73.72298145775416,2013-01-07 19:18:32,2013-01-07,train,48_1
48,1475,241,Airport,40.773839,-73.87122,2013-01-07 20:42:29,2013-01-07,train,48_1
48,3150,91,High School,40.696831359771984,-73.71837827446055,2013-01-08 06:02:30,2013-01-07,train,48_1
48,3975,232,Music Venue,40.69965766695552,-73.72302743158995,2013-01-08 06:02:41,2013-01-07,train,48_1
48,5082,43,Bar,40.69962895624751,-73.7232055801048,2013-01-08 06:02:46,2013-01-07,train,48_1
48,405,241,Airport,40.645089355976346,-73.7845230102539,2013-01-08 06:02:56,2013-01-07,train,48_1
48,1475,241,Airport,40.773839,-73.87122,2013-01-08 06:03:06,2013-01-07,train,48_1
48,5082,43,Bar,40.69962895624751,-73.7232055801048,2013-01-08 21:05:35,2013-01-07,train,48_1
48,405,241,Airport,40.645089355976346,-73.7845230102539,2013-01-08 21:07:31,2013-01-07,train,48_1
48,611,183,University,40.74709440008955,-73.99452924728394,2013-01-09 10:22:05,2013-01-07,train,48_1
48,3789,130,Burger Joint,40.74797621250927,-73.9928596646591,2013-01-09 11:28:40,2013-01-07,train,48_1
48,3975,232,Music Venue,40.69965766695552,-73.72302743158995,2013-01-09 17:10:22,2013-01-07,train,48_1
48,5082,43,Bar,40.69962895624751,-73.7232055801048,2013-01-09 17:10:28,2013-01-07,train,48_1
48,2105,222,Coffee Shop,40.74708298027893,-73.9934450265937,2013-01-10 10:17:16,2013-01-07,train,48_1
48,3150,91,High School,40.696831359771984,-73.71837827446055,2013-01-10 17:54:57,2013-01-07,train,48_1
48,1226,222,Coffee Shop,40.74895376869637,-73.99225708433067,2013-01-11 10:03:26,2013-01-07,train,48_1
48,3975,232,Music Venue,40.69965766695552,-73.72302743158995,2013-01-11 19:40:38,2013-01-07,train,48_1
48,5082,43,Bar,40.69962895624751,-73.7232055801048,2013-01-11 19:40:52,2013-01-07,train,48_1
48,3150,91,High School,40.696831359771984,-73.71837827446055,2013-01-11 19:41:06,2013-01-07,train,48_1
48,4589,301,Neighborhood,40.70380044169236,-73.71637260998544,2013-01-11 19:41:14,2013-01-07,train,48_1
48,3150,91,High School,40.696831359771984,-73.71837827446055,2013-01-12 17:47:46,2013-01-07,train,48_1
48,1590,138,Gym / Fitness Center,40.75473441810165,-73.70051622390747,2013-01-12 17:48:26,2013-01-07,train,48_1
92,625,122,Plaza,40.756489872673846,-73.98626804351807,2013-01-10 20:57:39,2013-01-07,train,92_3
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-12 02:51:32,2013-01-07,train,92_3
92,2996,207,Dessert Shop,40.739486020568506,-73.78538131713867,2013-01-12 14:06:32,2013-01-07,train,92_3
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-12 17:03:19,2013-01-07,train,92_3
95,179,121,Park,40.75398671041169,-73.98382186889648,2013-01-11 10:49:49,2013-01-07,train,95_9
95,1662,159,Art Museum,40.761396839012,-73.97698574930376,2013-01-12 13:46:54,2013-01-07,train,95_9
95,2588,82,Spiritual Center,40.736325342180585,-73.99245220578715,2013-01-12 16:21:50,2013-01-07,train,95_9
218,702,157,Stadium,40.75645736467708,-73.8460636138916,2013-01-11 01:19:51,2013-01-07,train,218_5
218,3942,157,Stadium,40.57483891454035,-73.98503171186687,2013-01-11 01:21:04,2013-01-07,train,218_5
347,1963,122,Plaza,40.80070777919297,-73.95825127574912,2013-01-08 16:32:59,2013-01-07,train,347_4
347,1219,87,Theater,40.75909046091092,-73.98592472076416,2013-01-08 20:40:52,2013-01-07,train,347_4
347,443,143,Zoo,40.84852098203587,-73.87776172536414,2013-01-08 22:01:15,2013-01-07,train,347_4
347,3208,75,Government Building,40.644630002826574,-74.02413384888592,2013-01-09 02:56:46,2013-01-07,train,347_4
347,2633,122,Plaza,40.83835099265077,-73.86003999769659,2013-01-10 04:08:10,2013-01-07,train,347_4
347,3942,157,Stadium,40.57483891454035,-73.98503171186687,2013-01-12 03:34:53,2013-01-07,train,347_4
347,764,221,Bridge,40.713565479798646,-73.97236347198486,2013-01-13 23:44:35,2013-01-07,train,347_4
410,455,222,Coffee Shop,40.711812,-73.949068,2013-01-07 07:47:07,2013-01-07,train,410_6
410,455,222,Coffee Shop,40.711812,-73.949068,2013-01-09 07:48:39,2013-01-07,train,410_6
