user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-14 00:52:28,2013-01-14,train,92_4
92,4176,120,Other Great Outdoors,40.759392583687365,-73.82995702946874,2013-01-15 02:57:42,2013-01-14,train,92_4
92,4176,120,Other Great Outdoors,40.759392583687365,-73.82995702946874,2013-01-16 13:13:43,2013-01-14,train,92_4
92,1281,71,Train Station,40.747614599377656,-73.883957862854,2013-01-16 20:53:53,2013-01-14,train,92_4
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-17 01:15:54,2013-01-14,train,92_4
92,5106,7,Clothing Store,40.719942715343024,-74.00254086221508,2013-01-17 10:00:53,2013-01-14,train,92_4
92,5115,6,Home (private),40.74557445543142,-73.81249842275241,2013-01-18 01:16:51,2013-01-14,train,92_4
92,2996,207,Dessert Shop,40.739486020568506,-73.78538131713867,2013-01-18 16:04:58,2013-01-14,train,92_4
218,234,121,Park,40.74218830848454,-73.98792418909154,2013-01-14 03:09:41,2013-01-14,train,218_6
218,3730,255,Flea Market,40.72049378974239,-73.96176338195801,2013-01-14 03:10:13,2013-01-14,train,218_6
410,729,222,Coffee Shop,40.71542773724695,-73.94444435834885,2013-01-16 07:54:59,2013-01-14,train,410_7
410,2840,28,Salon / Barbershop,40.67552674469119,-73.97461498967968,2013-01-16 16:32:02,2013-01-14,train,410_7
410,2447,12,Gym / Fitness Center,40.67245779188708,-73.96977661777665,2013-01-17 04:51:15,2013-01-14,train,410_7
410,455,222,Coffee Shop,40.711812,-73.949068,2013-01-17 07:38:52,2013-01-14,train,410_7
410,455,222,Coffee Shop,40.711812,-73.949068,2013-01-18 07:44:15,2013-01-14,train,410_7
642,4029,61,Office,40.69999172936684,-73.91195931937592,2013-01-17 00:23:09,2013-01-14,train,642_7
642,4341,58,Electronics Store,40.72322458198709,-74.00107812907663,2013-01-18 09:20:22,2013-01-14,train,642_7
891,4151,281,Residential Building (Apartment / Condo),40.7377305385127,-73.78731730034676,2013-01-16 13:08:43,2013-01-14,train,891_3
891,4151,281,Residential Building (Apartment / Condo),40.7377305385127,-73.78731730034676,2013-01-18 01:17:30,2013-01-14,train,891_3
914,3315,301,Neighborhood,40.76203225371199,-73.98515224456787,2013-01-14 09:49:09,2013-01-14,train,914_2
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-14 09:51:06,2013-01-14,train,914_2
914,3397,317,City,40.808958954494905,-74.11960014797518,2013-01-14 14:22:16,2013-01-14,train,914_2
914,2918,301,Neighborhood,40.79357113982765,-73.94451141357422,2013-01-15 16:44:21,2013-01-14,train,914_2
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-16 13:14:36,2013-01-14,train,914_2
914,2682,257,Road,40.757895828322525,-73.97765278816223,2013-01-16 16:37:03,2013-01-14,train,914_2
914,660,122,Plaza,40.76803326982161,-73.98186922073364,2013-01-16 18:02:54,2013-01-14,train,914_2
914,2740,257,Road,40.758382406141976,-73.98563431488182,2013-01-16 18:28:14,2013-01-14,train,914_2
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-17 11:39:58,2013-01-14,train,914_2
914,271,254,Department Store,40.75061379403183,-73.98856401443481,2013-01-17 13:55:18,2013-01-14,train,914_2
914,735,122,Plaza,40.74982540095488,-73.98796319961548,2013-01-17 16:00:16,2013-01-14,train,914_2
914,660,122,Plaza,40.76803326982161,-73.98186922073364,2013-01-17 17:45:42,2013-01-14,train,914_2
914,3565,317,City,40.75990312387116,-73.98034572601317,2013-01-18 10:32:06,2013-01-14,train,914_2
914,3315,301,Neighborhood,40.76203225371199,-73.98515224456787,2013-01-18 10:32:59,2013-01-14,train,914_2
914,2879,171,College Academic Building,40.753464,-73.9908,2013-01-18 10:33:11,2013-01-14,train,914_2
916,757,260,Food & Drink Shop,40.6724520326176,-73.97003700441346,2013-01-16 22:25:40,2013-01-14,train,916_5
916,354,121,Park,40.66390776998241,-73.970947265625,2013-01-16 22:33:26,2013-01-14,train,916_5
984,2242,262,Light Rail,40.69908851493882,-74.07866477966309,2013-01-14 13:04:42,2013-01-14,train,984_5
984,3788,262,Light Rail,40.69233694428164,-74.08724784851074,2013-01-14 13:18:36,2013-01-14,train,984_5
984,3200,70,Train Station,40.678666986414335,-74.10167276859283,2013-01-14 13:19:31,2013-01-14,train,984_5
984,3224,262,Light Rail,40.67186913127737,-74.10749314018481,2013-01-14 13:21:05,2013-01-14,train,984_5
984,2242,262,Light Rail,40.69908851493882,-74.07866477966309,2013-01-16 13:17:09,2013-01-14,train,984_5
984,5006,10,Gym / Fitness Center,40.66226339963141,-74.1164515982282,2013-01-16 13:30:34,2013-01-14,train,984_5
984,4205,254,Department Store,40.66011956025834,-74.10706872119144,2013-01-16 21:52:47,2013-01-14,train,984_5
984,2069,262,Light Rail,40.66130995253368,-74.11637130665052,2013-01-16 22:40:35,2013-01-14,train,984_5
984,2242,262,Light Rail,40.69908851493882,-74.07866477966309,2013-01-17 13:21:10,2013-01-14,train,984_5
984,3788,262,Light Rail,40.69233694428164,-74.08724784851074,2013-01-17 13:37:29,2013-01-14,train,984_5
984,3200,70,Train Station,40.678666986414335,-74.10167276859283,2013-01-17 13:40:05,2013-01-14,train,984_5
984,2069,262,Light Rail,40.66130995253368,-74.11637130665052,2013-01-17 13:43:45,2013-01-14,train,984_5
984,3680,34,Gas Station / Garage,40.66117474941362,-74.11694481716522,2013-01-17 13:44:01,2013-01-14,train,984_5
984,5006,10,Gym / Fitness Center,40.66226339963141,-74.1164515982282,2013-01-17 13:47:21,2013-01-14,train,984_5
984,3788,262,Light Rail,40.69233694428164,-74.08724784851074,2013-01-17 21:46:20,2013-01-14,train,984_5
984,2242,262,Light Rail,40.69908851493882,-74.07866477966309,2013-01-17 21:49:02,2013-01-14,train,984_5
984,2242,262,Light Rail,40.69908851493882,-74.07866477966309,2013-01-18 13:11:11,2013-01-14,train,984_5
984,3788,262,Light Rail,40.69233694428164,-74.08724784851074,2013-01-18 13:18:41,2013-01-14,train,984_5
984,4165,262,Light Rail,40.687278747558594,-74.0951156616211,2013-01-18 13:19:00,2013-01-14,train,984_5
984,3200,70,Train Station,40.678666986414335,-74.10167276859283,2013-01-18 13:20:34,2013-01-14,train,984_5
984,3224,262,Light Rail,40.67186913127737,-74.10749314018481,2013-01-18 13:21:39,2013-01-14,train,984_5
984,2069,262,Light Rail,40.66130995253368,-74.11637130665052,2013-01-18 13:25:37,2013-01-14,train,984_5
984,3680,34,Gas Station / Garage,40.66117474941362,-74.11694481716522,2013-01-18 13:26:23,2013-01-14,train,984_5
