user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
1,1548,69,Train Station,35.78827415409564,139.6129149182259,2012-10-29 07:04:50,2012-10-29,train,1_7
1,1676,69,Train Station,35.815446772620184,139.58718359470367,2012-10-29 18:13:24,2012-10-29,train,1_7
1,4701,69,Train Station,35.84756205126618,139.66937720775604,2012-10-29 18:28:58,2012-10-29,train,1_7
1,3998,69,Train Station,35.81478313055768,139.58686629778316,2012-10-31 07:04:47,2012-10-29,train,1_7
1,1548,69,Train Station,35.78827415409564,139.6129149182259,2012-10-31 07:14:07,2012-10-29,train,1_7
1,1676,69,Train Station,35.815446772620184,139.58718359470367,2012-10-31 18:18:09,2012-10-29,train,1_7
1,4701,69,Train Station,35.84756205126618,139.66937720775604,2012-10-31 18:39:39,2012-10-29,train,1_7
1,541,69,Train Station,35.84768054178072,139.66914921998978,2012-11-01 06:57:30,2012-10-29,train,1_7
1,3998,69,Train Station,35.81478313055768,139.58686629778316,2012-11-01 07:15:27,2012-10-29,train,1_7
1,1548,69,Train Station,35.78827415409564,139.6129149182259,2012-11-01 15:08:25,2012-10-29,train,1_7
1,1676,69,Train Station,35.815446772620184,139.58718359470367,2012-11-01 15:17:58,2012-10-29,train,1_7
1,659,69,Train Station,35.737055216647526,139.4882583618164,2012-11-02 07:08:20,2012-10-29,train,1_7
1,1970,69,Train Station,35.845676114271136,139.6472043674592,2012-11-02 09:45:28,2012-10-29,train,1_7
1,709,69,Train Station,35.853787455366195,139.63743209838867,2012-11-02 09:57:46,2012-10-29,train,1_7
5,496,236,Subway,35.67983619744879,139.7800612449646,2012-10-29 14:34:13,2012-10-29,train,5_25
5,87,69,Train Station,35.65852172695124,139.7013260344949,2012-10-29 16:17:41,2012-10-29,train,5_25
5,496,236,Subway,35.67983619744879,139.7800612449646,2012-10-29 16:50:20,2012-10-29,train,5_25
5,258,236,Subway,35.682058469518815,139.78602647781372,2012-10-29 18:47:30,2012-10-29,train,5_25
5,840,236,Subway,35.68939588514307,139.82619524002075,2012-10-29 19:01:29,2012-10-29,train,5_25
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-10-31 08:49:46,2012-10-29,train,5_25
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-10-31 20:27:40,2012-10-29,train,5_25
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-11-01 08:42:38,2012-10-29,train,5_25
5,496,236,Subway,35.67983619744879,139.7800612449646,2012-11-01 13:36:19,2012-10-29,train,5_25
5,87,69,Train Station,35.65852172695124,139.7013260344949,2012-11-01 14:01:26,2012-10-29,train,5_25
5,624,236,Subway,35.71707379977543,139.73677954353028,2012-11-01 16:36:53,2012-10-29,train,5_25
5,496,236,Subway,35.67983619744879,139.7800612449646,2012-11-01 16:59:58,2012-10-29,train,5_25
5,3314,39,Food & Drink Shop,35.67836822177451,139.7815256066374,2012-11-01 17:09:25,2012-10-29,train,5_25
5,258,236,Subway,35.682058469518815,139.78602647781372,2012-11-01 18:53:10,2012-10-29,train,5_25
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-11-01 19:05:00,2012-10-29,train,5_25
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-11-02 08:45:51,2012-10-29,train,5_25
5,258,236,Subway,35.682058469518815,139.78602647781372,2012-11-02 09:16:38,2012-10-29,train,5_25
5,496,236,Subway,35.67983619744879,139.7800612449646,2012-11-02 13:23:54,2012-10-29,train,5_25
6,7749,5,Home (private),35.65722941558996,139.61461024538502,2012-10-29 16:48:46,2012-10-29,train,6_9
6,87,69,Train Station,35.65852172695124,139.7013260344949,2012-11-01 08:32:03,2012-10-29,train,6_9
6,87,69,Train Station,35.65852172695124,139.7013260344949,2012-11-02 08:25:40,2012-10-29,train,6_9
8,1774,95,Chinese Restaurant,35.669891861266166,139.72654178738594,2012-10-31 13:19:36,2012-10-29,train,8_19
8,260,225,Department Store,35.68164016421078,139.76898908615112,2012-11-01 14:48:45,2012-10-29,train,8_19
8,3251,225,Department Store,35.69167888630371,139.70466434955597,2012-11-02 15:05:01,2012-10-29,train,8_19
10,450,69,Train Station,35.843186474808554,139.80073034763336,2012-10-29 08:26:08,2012-10-29,train,10_23
10,1191,236,Subway,35.69543436818453,139.7674548625946,2012-10-29 19:23:29,2012-10-29,train,10_23
10,2938,32,Bookstore,35.6989849221703,139.77105975151062,2012-10-29 20:17:12,2012-10-29,train,10_23
10,142,69,Train Station,35.698596195264464,139.77301824864617,2012-10-29 21:22:38,2012-10-29,train,10_23
10,767,69,Train Station,35.81416567573125,139.80131775140762,2012-10-29 21:54:55,2012-10-29,train,10_23
10,750,69,Train Station,35.82842622855593,139.80346620082855,2012-10-29 21:57:19,2012-10-29,train,10_23
10,3333,197,Bridge,35.776687168499215,139.74489212036133,2012-10-30 23:21:12,2012-10-29,train,10_23
10,6610,197,Bridge,35.81187966032451,139.74650144577026,2012-11-01 09:19:31,2012-10-29,train,10_23
10,189,69,Train Station,35.729864636451765,139.7109555727517,2012-11-01 22:48:04,2012-10-29,train,10_23
10,1848,69,Train Station,35.7277712437567,139.77096319198608,2012-11-01 23:12:43,2012-10-29,train,10_23
10,281,69,Train Station,35.74964694346383,139.80514526367188,2012-11-01 23:18:17,2012-10-29,train,10_23
10,450,69,Train Station,35.843186474808554,139.80073034763336,2012-11-01 23:41:26,2012-10-29,train,10_23
10,6610,197,Bridge,35.81187966032451,139.74650144577026,2012-11-02 09:23:52,2012-10-29,train,10_23
10,4805,197,Bridge,35.7896903644686,139.72399234771729,2012-11-02 09:39:53,2012-10-29,train,10_23
11,482,225,Department Store,35.691199635753776,139.70116138458252,2012-10-31 15:39:13,2012-10-29,train,11_12
11,259,225,Department Store,35.660473668016515,139.70034062862396,2012-11-02 09:54:39,2012-10-29,train,11_12
11,4141,121,Café,35.65931647416463,139.7000026702881,2012-11-02 18:12:02,2012-10-29,train,11_12
12,2312,69,Train Station,35.65869120755842,139.6988230288047,2012-10-31 18:17:47,2012-10-29,train,12_1
12,131,69,Train Station,35.66158508135192,139.66747283935547,2012-10-31 18:30:16,2012-10-29,train,12_1
12,602,32,Bookstore,35.695652198134205,139.76068496704102,2012-11-01 19:38:04,2012-10-29,train,12_1
17,4013,153,College Academic Building,35.69747051042566,139.7615211457014,2012-10-29 13:04:26,2012-10-29,train,17_21
17,2434,69,Train Station,35.67067629738875,139.70252394676208,2012-10-29 14:57:04,2012-10-29,train,17_21
17,1342,20,Record Shop,35.66188145562874,139.70105677843094,2012-10-29 16:34:27,2012-10-29,train,17_21
17,87,69,Train Station,35.65852172695124,139.7013260344949,2012-10-29 17:42:36,2012-10-29,train,17_21
17,103,69,Train Station,35.536940832577606,139.63486790657043,2012-10-30 22:20:46,2012-10-29,train,17_21
17,277,236,Subway,35.65227052337097,139.72222208976746,2012-11-01 14:44:56,2012-10-29,train,17_21
17,3825,180,Restaurant,35.536888449601186,139.633526802063,2012-11-01 22:45:48,2012-10-29,train,17_21
17,162,69,Train Station,35.63367738834909,139.71551656723022,2012-11-02 15:42:16,2012-10-29,train,17_21
18,1043,180,Restaurant,35.706246728552976,139.7202694416046,2012-10-29 20:19:15,2012-10-29,train,18_8
18,1721,69,Train Station,35.770539029935634,139.6449227649527,2012-10-31 23:20:58,2012-10-29,train,18_8
25,4576,236,Subway,35.78823,139.6131454,2012-10-29 08:39:10,2012-10-29,train,25_25
25,345,236,Subway,35.65486406347791,139.79626715183258,2012-10-29 09:31:35,2012-10-29,train,25_25
25,3416,234,Light Rail,35.65375255660129,139.79543566703796,2012-10-29 09:33:18,2012-10-29,train,25_25
25,768,69,Train Station,35.63440986098353,139.79161351919174,2012-10-29 09:47:09,2012-10-29,train,25_25
