user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
5,258,236,Subway,35.682058469518815,139.78602647781372,2012-10-16 19:10:39,2012-10-15,train,5_23
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-10-16 19:31:17,2012-10-15,train,5_23
5,258,236,Subway,35.682058469518815,139.78602647781372,2012-10-17 18:10:43,2012-10-15,train,5_23
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-10-17 18:31:48,2012-10-15,train,5_23
5,130,236,Subway,35.68985771889442,139.8356580734253,2012-10-19 22:23:53,2012-10-15,train,5_23
7,134,69,Train Station,35.70230879446056,139.7450315952301,2012-10-17 18:31:53,2012-10-15,train,7_22
7,142,69,Train Station,35.698596195264464,139.77301824864617,2012-10-17 18:39:34,2012-10-15,train,7_22
7,1360,233,Hobby Shop,35.698327101400224,139.77162837982178,2012-10-17 18:46:53,2012-10-15,train,7_22
7,7377,189,Ramen /  Noodle House,35.702364715464775,139.77052687875178,2012-10-17 20:19:20,2012-10-15,train,7_22
7,142,69,Train Station,35.698596195264464,139.77301824864617,2012-10-17 20:45:38,2012-10-15,train,7_22
7,189,69,Train Station,35.729864636451765,139.7109555727517,2012-10-17 21:12:01,2012-10-15,train,7_22
10,5547,113,Park,35.78171810836787,139.715656042099,2012-10-16 19:31:10,2012-10-15,train,10_21
10,4018,197,Bridge,35.79700046412388,139.72772598266602,2012-10-16 19:39:33,2012-10-15,train,10_21
10,6610,197,Bridge,35.81187966032451,139.74650144577026,2012-10-16 19:46:39,2012-10-15,train,10_21
10,3243,241,Miscellaneous Shop,35.83639162298758,139.79447275400162,2012-10-16 20:06:07,2012-10-15,train,10_21
10,189,69,Train Station,35.729864636451765,139.7109555727517,2012-10-17 20:14:14,2012-10-15,train,10_21
10,62,56,Electronics Store,35.73169485589919,139.71287727355957,2012-10-17 20:46:49,2012-10-15,train,10_21
10,4020,197,Bridge,35.76329879184181,139.7605562210083,2012-10-17 21:31:02,2012-10-15,train,10_21
10,3227,69,Train Station,35.777226834731394,139.79044675827026,2012-10-17 21:51:44,2012-10-15,train,10_21
