user_index,poi_index,cat_index,POI_catname,latitude,longitude,local_time,week_start,split_week,session_id
43,1937,236,Subway,35.69059403321313,139.69256222248077,2013-01-11 13:28:30,2013-01-07,train,43_9
43,2651,241,Miscellaneous Shop,35.7099357,139.774543,2013-01-11 14:20:24,2013-01-07,train,43_9
43,140,69,Train Station,35.71334677084263,139.77632804212314,2013-01-11 15:00:02,2013-01-07,train,43_9
43,772,69,Train Station,35.82801739067087,139.69051837921145,2013-01-11 15:36:21,2013-01-07,train,43_9
43,772,69,Train Station,35.82801739067087,139.69051837921145,2013-01-11 19:55:27,2013-01-07,train,43_9
43,158,69,Train Station,35.77806243973507,139.72083806991577,2013-01-11 20:11:43,2013-01-07,train,43_9
43,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-11 20:31:23,2013-01-07,train,43_9
43,950,237,Mall,35.70925232168584,139.66568112373352,2013-01-12 15:27:49,2013-01-07,train,43_9
43,861,240,Convention Center,35.70750125077018,139.66468334197998,2013-01-12 15:44:09,2013-01-07,train,43_9
43,1934,236,Subway,35.68860291906892,139.69895124435425,2013-01-12 19:57:23,2013-01-07,train,43_9
43,5168,69,Train Station,35.691522040986186,139.701247215271,2013-01-13 15:19:54,2013-01-07,train,43_9
43,861,240,Convention Center,35.70750125077018,139.66468334197998,2013-01-13 15:31:57,2013-01-07,train,43_9
43,7732,46,Bar,35.709987495748095,139.66692049064517,2013-01-13 18:51:41,2013-01-07,train,43_9
128,33,88,Temple,35.71472743702163,139.79673385620117,2013-01-07 12:57:00,2013-01-07,train,128_5
128,528,69,Train Station,35.664592357520384,139.78460490703583,2013-01-11 17:50:13,2013-01-07,train,128_5
128,750,69,Train Station,35.82842622855593,139.80346620082855,2013-01-11 18:38:59,2013-01-07,train,128_5
145,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-07 18:33:11,2013-01-07,train,145_8
145,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-08 19:37:44,2013-01-07,train,145_8
145,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-09 06:14:59,2013-01-07,train,145_8
145,102,69,Train Station,35.72614905018888,139.51322972774506,2013-01-10 18:59:54,2013-01-07,train,145_8
145,654,69,Train Station,35.69589616697144,139.69995975494385,2013-01-11 00:31:01,2013-01-07,train,145_8
145,654,69,Train Station,35.69589616697144,139.69995975494385,2013-01-11 17:34:54,2013-01-07,train,145_8
145,659,69,Train Station,35.737055216647526,139.4882583618164,2013-01-12 01:26:31,2013-01-07,train,145_8
145,304,69,Train Station,35.70025262768564,139.48025465011597,2013-01-12 15:27:38,2013-01-07,train,145_8
145,129,69,Train Station,35.70582855009322,139.66579914093018,2013-01-12 15:43:47,2013-01-07,train,145_8
145,371,69,Train Station,35.681167389425845,139.7114396095276,2013-01-12 16:06:39,2013-01-07,train,145_8
145,696,189,Ramen /  Noodle House,35.69556791344905,139.69853383473566,2013-01-12 21:51:44,2013-01-07,train,145_8
145,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-12 22:17:34,2013-01-07,train,145_8
145,420,69,Train Station,35.68600611785052,139.73066568374634,2013-01-13 10:41:39,2013-01-07,train,145_8
145,304,69,Train Station,35.70025262768564,139.48025465011597,2013-01-13 20:13:55,2013-01-07,train,145_8
158,870,189,Ramen /  Noodle House,35.684672828007585,139.7865803539753,2013-01-08 21:59:32,2013-01-07,train,158_9
158,258,236,Subway,35.682058469518815,139.78602647781372,2013-01-09 23:40:21,2013-01-07,train,158_9
158,258,236,Subway,35.682058469518815,139.78602647781372,2013-01-11 09:52:06,2013-01-07,train,158_9
158,141,69,Train Station,35.70735750443432,139.77461636066437,2013-01-12 15:11:20,2013-01-07,train,158_9
158,4441,233,Hobby Shop,35.70280104685957,139.77100610733032,2013-01-12 15:53:08,2013-01-07,train,158_9
158,4293,56,Electronics Store,35.70205177651353,139.77113485336304,2013-01-12 16:11:50,2013-01-07,train,158_9
158,3775,56,Electronics Store,35.70098666788508,139.77104634046557,2013-01-12 16:18:57,2013-01-07,train,158_9
158,6057,56,Electronics Store,35.70068555,139.770708,2013-01-12 16:27:54,2013-01-07,train,158_9
158,5324,221,Toy / Game Store,35.69770848353939,139.7716122865677,2013-01-12 17:12:05,2013-01-07,train,158_9
158,1160,6,Clothing Store,35.697962248136776,139.7737580537796,2013-01-12 17:26:28,2013-01-07,train,158_9
158,142,69,Train Station,35.698596195264464,139.77301824864617,2013-01-12 17:32:49,2013-01-07,train,158_9
158,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-12 17:58:20,2013-01-07,train,158_9
158,7719,56,Electronics Store,35.691322,139.702979,2013-01-12 18:04:45,2013-01-07,train,158_9
158,1041,32,Bookstore,35.69218209628195,139.70295310020447,2013-01-12 18:27:01,2013-01-07,train,158_9
158,1818,69,Train Station,35.690033424904605,139.70003466760193,2013-01-12 23:19:15,2013-01-07,train,158_9
187,3944,236,Subway,35.67567471760676,139.76346373558044,2013-01-07 07:53:48,2013-01-07,train,187_8
187,333,69,Train Station,35.65561813580688,139.75674211978912,2013-01-07 08:04:51,2013-01-07,train,187_8
187,333,69,Train Station,35.65561813580688,139.75674211978912,2013-01-07 18:09:48,2013-01-07,train,187_8
187,99,69,Train Station,35.67496345222403,139.7634484295765,2013-01-07 18:15:16,2013-01-07,train,187_8
187,6757,241,Miscellaneous Shop,35.67549605235727,139.76484775543213,2013-01-07 18:18:18,2013-01-07,train,187_8
187,2304,26,Japanese Restaurant,35.67490449321935,139.76351469755173,2013-01-08 20:41:13,2013-01-07,train,187_8
187,2771,69,Train Station,35.67505156634274,139.7633135318756,2013-01-09 18:04:01,2013-01-07,train,187_8
187,6757,241,Miscellaneous Shop,35.67549605235727,139.76484775543213,2013-01-09 18:09:07,2013-01-07,train,187_8
187,6764,23,Drugstore / Pharmacy,35.65696427949688,139.75354600702784,2013-01-10 11:59:08,2013-01-07,train,187_8
187,333,69,Train Station,35.65561813580688,139.75674211978912,2013-01-10 18:57:05,2013-01-07,train,187_8
187,141,69,Train Station,35.70735750443432,139.77461636066437,2013-01-10 19:11:16,2013-01-07,train,187_8
187,5403,71,Train Station,35.73058527555183,139.71122480095718,2013-01-10 19:49:55,2013-01-07,train,187_8
187,3205,236,Subway,35.730976339830725,139.70956206321716,2013-01-10 20:24:12,2013-01-07,train,187_8
187,1818,69,Train Station,35.690033424904605,139.70003466760193,2013-01-11 07:22:11,2013-01-07,train,187_8
187,4484,256,Convenience Store,35.65690614,139.7571713,2013-01-12 17:21:28,2013-01-07,train,187_8
187,333,69,Train Station,35.65561813580688,139.75674211978912,2013-01-12 17:23:11,2013-01-07,train,187_8
187,2631,69,Train Station,35.65850795400803,139.70132499933243,2013-01-12 17:43:39,2013-01-07,train,187_8
187,3814,136,Museum,35.660290923670104,139.69568185860967,2013-01-12 17:52:37,2013-01-07,train,187_8
187,7153,189,Ramen /  Noodle House,35.66053990878407,139.6967039671101,2013-01-12 19:31:03,2013-01-07,train,187_8
191,2907,236,Subway,35.68658996978597,139.76590991020203,2013-01-07 17:47:45,2013-01-07,train,191_10
191,3338,236,Subway,35.69647994651655,139.81501579284668,2013-01-08 18:44:52,2013-01-07,train,191_10
191,2932,69,Train Station,35.74870655136291,139.80480194091797,2013-01-09 18:15:07,2013-01-07,train,191_10
191,1853,32,Bookstore,35.68352252082667,139.76656436920166,2013-01-10 18:19:34,2013-01-07,train,191_10
191,2907,236,Subway,35.68658996978597,139.76590991020203,2013-01-10 18:29:25,2013-01-07,train,191_10
191,3061,258,Historic Site,35.68363580939136,139.7615486383438,2013-01-11 17:51:11,2013-01-07,train,191_10
191,8,231,Hotel,35.68607583173909,139.76199388504028,2013-01-11 18:01:17,2013-01-07,train,191_10
191,2907,236,Subway,35.68658996978597,139.76590991020203,2013-01-11 18:14:21,2013-01-07,train,191_10
194,605,225,Department Store,35.69001962960003,139.69919925291745,2013-01-07 18:22:21,2013-01-07,train,194_4
194,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-07 19:10:24,2013-01-07,train,194_4
194,4503,69,Train Station,35.698494824429865,139.7725135087967,2013-01-08 14:19:41,2013-01-07,train,194_4
194,600,65,Arts & Crafts Store,35.68993614322811,139.70631390810013,2013-01-09 15:51:23,2013-01-07,train,194_4
194,5729,69,Train Station,35.68957996542578,139.7014577686787,2013-01-09 16:13:29,2013-01-07,train,194_4
194,2512,225,Department Store,35.73078037977795,139.7124320268631,2013-01-09 16:24:46,2013-01-07,train,194_4
194,5381,229,Road,35.731531201288085,139.7117895008373,2013-01-10 15:42:09,2013-01-07,train,194_4
194,1171,56,Electronics Store,35.73099375847875,139.71370339393616,2013-01-10 15:46:47,2013-01-07,train,194_4
194,1118,241,Miscellaneous Shop,35.72980928173501,139.71642315387726,2013-01-10 16:41:43,2013-01-07,train,194_4
194,189,69,Train Station,35.729864636451765,139.7109555727517,2013-01-10 16:51:01,2013-01-07,train,194_4
194,324,69,Train Station,35.77760438130889,139.63292732834816,2013-01-13 12:53:54,2013-01-07,train,194_4
216,774,69,Train Station,35.69746615393185,139.78597551584244,2013-01-08 07:04:35,2013-01-07,train,216_7
216,2216,229,Road,35.671212324305515,139.7047233581543,2013-01-08 11:29:30,2013-01-07,train,216_7
216,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-09 18:26:56,2013-01-07,train,216_7
216,744,135,Movie Theater,35.69268748146288,139.7036612033844,2013-01-09 20:55:30,2013-01-07,train,216_7
216,195,69,Train Station,35.68417610648677,139.70206260681152,2013-01-11 06:41:11,2013-01-07,train,216_7
216,195,69,Train Station,35.68417610648677,139.70206260681152,2013-01-11 10:51:09,2013-01-07,train,216_7
216,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-12 18:36:26,2013-01-07,train,216_7
216,373,225,Department Store,35.69091644089345,139.70405280590057,2013-01-12 18:52:41,2013-01-07,train,216_7
216,1227,6,Clothing Store,35.69247617856559,139.69959765672684,2013-01-12 19:12:25,2013-01-07,train,216_7
216,43,69,Train Station,35.69080269423021,139.70027922656513,2013-01-12 19:39:13,2013-01-07,train,216_7
216,2832,69,Train Station,35.67160235788891,139.70288336277008,2013-01-12 19:47:02,2013-01-07,train,216_7
216,2396,241,Miscellaneous Shop,35.67154570508449,139.70375776290894,2013-01-12 19:51:43,2013-01-07,train,216_7
